mean,med,std,mean_gray,med_gray,std_gray,mean_hsv,med_hsv,std_hsv,histRed_mean,histRed_med,histRed_std,histGreen_mean,histGreen_med,histGreen_std,histBlue_mean,histBlue_med,histBlue_std,histGray_mean,histGray_med,histGray_std,histHue_mean,histHue_med,histHue_std,histSat_mean,histSat_med,histSat_std,histValue_mean,histValue_med,histValue_std,class
97.67274166666667,90.0,50.37075004719105,108.52575,108.0,47.96201191503021,89.295675,81.0,51.018231394548636,156.25,203.5,100.87194,156.25,205.0,104.23606,156.25,38.0,180.78598,156.25,209.0,113.33437,156.25,0.0,411.11932,156.25,105.0,145.60313,156.25,203.0,104.59431,Tree
114.06463333333333,110.0,41.511510924066464,121.8374,120.0,37.33409448801457,86.01351666666666,86.0,47.469928733529706,156.25,149.0,135.36395,156.25,117.0,160.92438,156.25,116.0,158.61713,156.25,122.0,155.40222,156.25,1.0,413.38217,156.25,89.0,187.81367,156.25,126.0,154.21265,Tree
95.603275,87.0,46.56357107161178,105.23725,97.0,45.014847688707114,90.14445,87.0,47.222637412553524,156.25,181.5,115.59608,156.25,179.0,117.02754,156.25,36.5,184.7856,156.25,186.0,125.36733,156.25,1.0,365.8073,156.25,116.5,145.85034,156.25,187.0,115.01569,Tree
76.65535833333334,68.0,44.11710133785912,82.443,76.0,44.7152742471742,74.55854166666667,68.0,36.582503188545346,156.25,174.5,159.71283,156.25,185.5,133.75552,156.25,60.5,188.56181,156.25,176.0,147.79678,156.25,0.0,330.0256,156.25,28.5,213.32074,156.25,183.0,136.0543,Tree
118.45551666666667,113.0,58.99669288386473,123.633575,122.0,56.695633497822165,81.64115,68.0,59.61553147749475,156.25,179.5,66.28855,156.25,186.0,85.538414,156.25,146.0,97.83265,156.25,184.0,82.68573,156.25,3.5,309.80392,156.25,139.0,145.82355,156.25,191.0,82.001236,Tree
115.87625,105.0,40.981907218562114,121.997375,115.0,40.11677913428962,85.881025,81.0,46.913587086074635,156.25,130.0,143.70638,156.25,135.0,162.37204,156.25,39.5,237.27579,156.25,134.5,168.62616,156.25,3.0,353.62195,156.25,92.0,202.0448,156.25,128.0,171.73262,Tree
68.919,60.0,40.06670029255383,73.9051,66.0,39.589748597206324,73.85285833333333,68.0,38.41367019256639,156.25,117.5,166.76096,156.25,111.5,161.20583,156.25,23.5,216.89722,156.25,99.5,170.228,156.25,0.0,292.0597,156.25,82.0,166.89648,156.25,99.0,156.02235,Tree
120.42193333333333,119.0,46.09151175211717,128.8178,129.0,42.19997693316905,85.05024166666666,74.0,53.98981818307593,156.25,156.0,130.16798,156.25,167.0,152.55043,156.25,77.0,192.87419,156.25,160.5,150.9881,156.25,6.0,395.0695,156.25,116.5,161.56398,156.25,171.0,139.77565,Tree
119.70619166666667,132.0,75.52181827125587,121.824025,134.0,74.09876050109997,75.39515,52.0,66.11882326396042,156.25,97.0,147.99815,156.25,106.5,123.32623,156.25,105.5,152.53413,156.25,99.0,134.24217,156.25,2.0,297.93768,156.25,63.0,253.26001,156.25,97.0,130.82646,Tree
91.39560833333333,84.0,39.15944482556663,97.901625,100.0,37.591680560456126,87.03044166666666,90.0,39.93370691915453,156.25,117.5,153.9828,156.25,74.0,168.3155,156.25,34.5,252.37901,156.25,70.5,172.8347,156.25,1.0,353.68088,156.25,102.5,185.54207,156.25,52.5,185.53815,Tree
96.85820833333334,86.0,58.40532784021732,104.7631,101.0,56.393604055690574,84.580725,76.0,52.700921561907954,156.25,178.0,89.39082,156.25,197.0,93.22599,156.25,77.5,151.41562,156.25,196.5,99.0116,156.25,4.0,300.16266,156.25,109.5,149.59962,156.25,189.0,88.58779,Tree
126.35589166666666,127.0,47.21387260246291,137.4799,131.0,41.74203332361757,93.44161666666666,88.0,56.180139059277195,156.25,149.5,169.59355,156.25,165.0,172.01657,156.25,70.5,194.10922,156.25,160.0,177.58003,156.25,2.0,556.13873,156.25,75.0,172.26413,156.25,158.0,176.49608,Tree
71.43274166666667,65.0,42.57951729392037,78.132875,72.0,42.832528751340085,75.79236666666667,69.0,40.467375605528076,156.25,126.0,149.47136,156.25,128.5,140.01183,156.25,42.0,203.96165,156.25,113.0,151.54962,156.25,0.0,343.86758,156.25,78.0,169.82286,156.25,129.5,142.0882,Tree
106.17643333333334,94.0,43.31341810508097,112.83955,101.0,42.38453793304228,84.49318333333333,80.0,46.007977245253045,156.25,148.5,137.41653,156.25,139.0,157.47711,156.25,58.5,231.11627,156.25,136.0,161.30414,156.25,2.0,302.21167,156.25,109.5,171.46945,156.25,133.0,166.28304,Tree
116.96474166666667,115.0,38.882030320572646,122.76965,120.0,34.54055426419067,92.03401666666667,99.0,47.63529618745315,156.25,93.0,137.35541,156.25,71.5,166.78413,156.25,96.0,163.09154,156.25,75.0,167.05502,156.25,9.5,386.86398,156.25,106.5,178.11737,156.25,70.0,176.43123,Tree
94.41065833333333,89.0,47.54098268581818,104.180725,103.0,45.99885393653167,85.98443333333333,79.0,44.973709998311485,156.25,201.5,104.68315,156.25,207.5,112.01343,156.25,57.0,175.92982,156.25,210.0,116.97172,156.25,0.0,389.73987,156.25,39.0,204.90323,156.25,207.5,109.97762,Tree
107.45239166666667,100.0,52.206282349731914,113.96855,108.0,50.34585097997153,91.05700833333333,89.0,50.751182499030804,156.25,164.5,92.01728,156.25,183.5,101.03256,156.25,113.0,133.92815,156.25,181.0,105.11612,156.25,8.5,290.16827,156.25,177.5,121.12361,156.25,184.5,101.00247,Tree
115.84209166666666,114.0,38.28185196615054,120.80045,118.0,34.46289424580443,92.28931666666666,101.0,46.906142766163605,156.25,89.5,140.73332,156.25,79.0,166.03687,156.25,103.0,164.63231,156.25,79.5,166.98535,156.25,13.5,396.78134,156.25,119.0,170.32068,156.25,74.5,180.17397,Tree
88.73125833333333,80.0,45.7838148576175,98.8734,95.0,44.26954508959856,91.85623333333334,88.0,46.597187481065376,156.25,192.0,126.716835,156.25,194.5,119.47336,156.25,37.0,190.25095,156.25,197.0,131.71605,156.25,1.0,371.71854,156.25,100.0,153.5917,156.25,190.0,122.260765,Tree
132.13645,134.0,41.64813759018323,139.098,138.0,36.27325800090199,91.84479166666667,91.0,54.79260353405312,156.25,108.5,141.32959,156.25,81.5,175.56511,156.25,99.5,146.31308,156.25,86.0,171.89125,156.25,4.0,386.78427,156.25,107.5,169.77061,156.25,89.0,168.79689,Tree
118.38685833333334,114.0,41.72444885551632,125.328,120.0,36.6956491426436,90.54941666666667,101.0,49.781320204735316,156.25,96.0,146.38922,156.25,81.5,174.13498,156.25,75.0,155.77736,156.25,85.5,169.75313,156.25,1.0,415.01175,156.25,140.5,164.73143,156.25,87.5,168.15479,Tree
74.31451666666666,64.0,43.576144803470804,80.077875,71.0,44.199347398851664,74.16615,68.0,36.21819861401402,156.25,159.0,172.39104,156.25,173.5,145.82152,156.25,51.0,202.53116,156.25,163.0,160.92844,156.25,0.0,327.44946,156.25,34.0,211.85048,156.25,171.5,147.88693,Tree
76.48808333333334,53.0,61.17189312088563,81.311225,60.0,60.71038225871564,79.96438333333333,70.0,48.148130093006266,156.25,95.0,187.92123,156.25,113.0,161.13092,156.25,57.0,203.40724,156.25,98.5,174.91335,156.25,0.0,327.13968,156.25,109.0,172.05125,156.25,112.0,158.7159,Tree
102.70655,85.0,67.50377263850395,108.020275,94.0,65.88963358468747,75.24493333333334,63.0,53.94107038545758,156.25,148.0,146.62918,156.25,139.0,159.07843,156.25,65.5,188.04156,156.25,123.0,160.35287,156.25,0.0,371.99042,156.25,87.5,219.98386,156.25,138.0,146.17781,Tree
102.37273333333333,86.0,68.93287244265653,106.17915,96.0,66.92796243183786,76.91016666666667,59.0,59.505689335605176,156.25,126.0,124.63707,156.25,147.0,118.06632,156.25,92.5,159.8811,156.25,137.5,126.44082,156.25,2.0,267.36734,156.25,112.0,145.6421,156.25,134.0,118.27507,Tree
118.54724166666666,116.0,46.65169487694522,127.93245,124.0,43.2950925278778,87.66350833333334,80.0,51.55153972829778,156.25,142.5,149.35182,156.25,149.5,158.9223,156.25,47.5,208.15813,156.25,151.5,161.80196,156.25,1.0,449.82462,156.25,71.5,192.38538,156.25,156.0,155.49538,Tree
82.96605833333334,71.0,48.12353484831093,92.15245,80.0,47.84997083591065,86.642825,79.0,43.30782263078317,156.25,162.0,124.6429,156.25,176.5,119.74455,156.25,42.5,191.89905,156.25,177.5,129.21004,156.25,0.0,329.79007,156.25,44.0,205.0759,156.25,176.0,119.47996,Tree
108.23073333333333,105.0,37.4670581372787,113.85765,112.0,33.86159604149663,90.51215833333333,98.0,43.61476014120599,156.25,105.5,142.95172,156.25,69.0,169.95496,156.25,55.5,189.81,156.25,73.5,169.42932,156.25,1.0,440.4816,156.25,57.5,209.77393,156.25,78.0,175.6548,Tree
102.68929166666666,93.0,50.331862857090144,113.3197,114.0,47.421519291456704,94.45404166666667,93.0,52.727473431772395,156.25,198.0,102.24515,156.25,199.5,110.27171,156.25,72.5,174.95184,156.25,210.0,117.83138,156.25,5.5,413.13254,156.25,141.5,127.30095,156.25,204.0,111.53815,Tree
109.19956666666667,107.0,36.97396435077286,114.42655,112.0,33.28667984490943,90.39625,99.0,44.41539094282708,156.25,99.0,147.64873,156.25,67.5,172.37486,156.25,75.0,176.8604,156.25,69.5,172.12546,156.25,2.0,401.00192,156.25,94.5,185.1715,156.25,76.0,181.25897,Tree
90.58900833333334,83.0,38.9943290002952,97.189975,91.0,36.9059579810547,85.12056666666666,83.0,39.90735559199025,156.25,146.5,142.76718,156.25,133.5,158.72209,156.25,53.0,199.18065,156.25,111.5,163.22574,156.25,7.0,267.604,156.25,120.5,143.72897,156.25,127.0,162.09909,Tree
70.10424166666667,55.0,47.57930704281989,74.599675,61.0,47.63216575901598,73.34186666666666,68.0,37.869363085686494,156.25,111.0,198.4522,156.25,124.5,172.44666,156.25,31.5,242.30605,156.25,88.5,189.8981,156.25,1.5,300.1289,156.25,67.5,200.3755,156.25,112.5,175.53387,Tree
128.32360833333334,125.0,42.5754109705739,134.28895,132.0,38.399859477574914,89.55340833333334,95.0,54.84425522224971,156.25,96.0,134.38678,156.25,88.0,158.85611,156.25,86.5,148.69043,156.25,75.5,160.38939,156.25,1.0,378.47354,156.25,124.0,147.89975,156.25,78.5,163.31569,Tree
86.20909166666667,76.0,50.874422411216926,90.596475,82.0,49.78121073833355,75.74539166666666,69.0,42.71653992225881,156.25,163.0,125.300545,156.25,171.0,121.10607,156.25,66.0,172.4588,156.25,142.0,126.38381,156.25,4.0,283.74997,156.25,85.0,173.57593,156.25,165.0,119.887054,Tree
79.15215,68.0,47.46522499378712,87.6252,78.0,47.69233297879231,82.85121666666667,76.0,42.36929682588233,156.25,163.0,138.5854,156.25,183.5,122.00487,156.25,36.0,200.80278,156.25,181.5,135.89432,156.25,0.0,339.0986,156.25,44.0,202.5596,156.25,180.0,122.94663,Tree
117.23191666666666,117.0,38.373145748814004,123.5201,121.0,33.44949844153123,86.71015,90.0,48.22089868833671,156.25,109.0,147.22702,156.25,84.0,177.0189,156.25,110.5,145.2426,156.25,89.5,170.56577,156.25,0.5,380.76343,156.25,117.5,167.30838,156.25,87.5,172.14954,Tree
70.13846666666667,59.0,41.37487837221465,77.29845,67.0,41.564891165471614,80.74048333333333,74.0,36.09140919618392,156.25,132.5,208.451,156.25,147.0,161.48851,156.25,14.0,242.84062,156.25,139.5,179.32205,156.25,0.0,391.29602,156.25,24.5,227.38432,156.25,142.0,162.6041,Tree
107.66895,100.0,55.175662864746506,110.77615,104.0,54.22235278164809,68.07775,53.0,52.02579381041838,156.25,195.5,95.25287,156.25,157.0,110.85132,156.25,128.0,120.41572,156.25,160.5,108.01852,156.25,3.5,338.34204,156.25,15.0,208.21826,156.25,172.5,102.26226,Tree
111.84556666666667,96.0,63.890011611197004,117.33135,104.0,61.55683355385899,80.45543333333333,69.0,55.550084282674334,156.25,169.0,96.218864,156.25,164.5,104.34071,156.25,88.5,138.01917,156.25,161.0,106.33813,156.25,2.0,290.37054,156.25,106.5,172.52219,156.25,168.5,100.82813,Tree
95.572,78.0,59.68534953682799,101.218225,85.0,58.13267242136194,76.55114166666667,68.0,48.676697380402295,156.25,144.5,119.36175,156.25,148.5,126.16597,156.25,69.5,178.44583,156.25,136.5,130.11107,156.25,0.0,296.0345,156.25,60.5,189.00453,156.25,143.5,123.19728,Tree
98.39413333333333,47.0,86.58440848241032,100.019325,50.0,85.96312902369466,80.69385833333334,73.0,60.820814575384176,156.25,60.0,262.9517,156.25,62.0,196.48195,156.25,50.0,268.7272,156.25,59.0,222.31796,156.25,0.0,458.55038,156.25,43.5,329.31274,156.25,57.5,215.26288,Tree
144.45770833333333,142.0,40.9809339174727,152.1685,147.0,35.04215187099673,90.48771666666667,79.0,59.70578279463156,156.25,110.5,159.45721,156.25,81.0,199.747,156.25,89.5,171.3397,156.25,86.5,189.68883,156.25,4.0,424.47208,156.25,39.5,204.98846,156.25,90.0,185.39925,Tree
72.54981666666667,62.0,47.825382747724966,81.031375,72.0,48.531354201272556,81.16115,71.0,45.071524240302395,156.25,126.0,150.6278,156.25,143.5,124.04929,156.25,46.5,201.37271,156.25,136.5,141.58214,156.25,0.0,373.2455,156.25,77.5,172.3045,156.25,141.5,125.51223,Tree
128.18735,127.0,38.997572360052104,134.614375,133.0,33.78039177332576,95.146525,102.0,51.19797722655692,156.25,77.5,151.34341,156.25,76.0,175.90863,156.25,98.0,154.33492,156.25,69.0,178.44887,156.25,6.0,398.15668,156.25,120.5,157.59685,156.25,66.0,186.6794,Tree
114.85569166666667,112.0,41.63327555499644,121.163875,116.0,37.08711663077052,90.267325,101.0,48.753089772283914,156.25,117.0,137.65704,156.25,88.5,168.41896,156.25,93.0,151.43274,156.25,90.0,165.75069,156.25,0.0,398.0832,156.25,154.0,151.00461,156.25,91.5,168.86276,Tree
105.18809166666666,94.0,49.5248018322631,114.26805,108.0,45.99244284877136,91.95443333333333,89.0,51.05510624490845,156.25,181.0,114.74435,156.25,173.5,127.5649,156.25,99.0,158.8923,156.25,180.0,132.2134,156.25,2.5,332.0669,156.25,165.5,117.14504,156.25,172.5,127.36522,Tree
150.46058333333335,150.0,39.802177658092894,157.18335,154.0,33.84193896303077,93.603675,86.0,62.220062960653685,156.25,93.0,149.04199,156.25,66.0,186.1226,156.25,103.0,143.96251,156.25,75.0,178.58893,156.25,4.5,387.03192,156.25,40.0,178.56273,156.25,73.0,181.34035,Tree
125.26501666666667,122.0,39.53494107958666,131.254425,127.0,35.08187912469021,90.9054,99.0,51.768800457804694,156.25,96.0,140.64403,156.25,81.5,166.72484,156.25,79.0,164.8252,156.25,77.5,167.21265,156.25,2.0,424.08835,156.25,106.0,156.74045,156.25,75.5,170.62163,Tree
85.146925,79.0,35.30402155625298,91.036625,84.0,34.64744916453988,89.10974166666666,91.0,33.1467760890849,156.25,61.5,188.70377,156.25,53.5,190.51535,156.25,16.0,276.46866,156.25,30.5,203.4146,156.25,0.0,398.00662,156.25,32.0,244.27309,156.25,26.0,218.30315,Tree
61.94813333333333,49.0,39.75824161750059,68.92385,56.0,40.38081105150688,77.83714166666667,70.0,39.32705051441391,156.25,98.5,202.89935,156.25,117.5,175.25647,156.25,20.0,254.09,156.25,84.5,193.72968,156.25,0.0,340.0376,156.25,55.0,187.13141,156.25,116.0,176.64224,Tree
120.92161666666667,122.0,41.509786469213765,128.843025,129.0,37.272699578235205,86.63299166666667,82.0,50.1389563767529,156.25,167.5,141.59091,156.25,70.0,177.07793,156.25,69.0,190.42532,156.25,76.0,172.48381,156.25,3.0,394.1222,156.25,94.0,192.76402,156.25,82.0,167.22139,Tree
65.44583333333334,53.0,39.00365387976134,72.1686,59.0,39.38279921539352,77.60411666666667,70.0,36.20862203563845,156.25,100.5,200.44746,156.25,121.0,173.66446,156.25,23.0,247.98839,156.25,99.0,190.18217,156.25,0.0,327.85303,156.25,52.0,196.17374,156.25,117.0,175.05687,Tree
65.95149166666667,57.0,38.03898533445563,72.18125,65.0,38.30394037742723,74.7704,70.0,34.9660926304327,156.25,104.0,189.3373,156.25,100.5,165.24393,156.25,20.5,238.4839,156.25,85.0,182.39247,156.25,0.0,347.931,156.25,40.5,204.6138,156.25,95.0,168.70107,Tree
94.02824166666667,86.0,54.81150953411395,102.9455,103.0,53.38409247847152,85.40963333333333,79.0,49.04534586005305,156.25,189.0,97.554115,156.25,205.0,96.15653,156.25,60.5,163.36488,156.25,204.0,104.45169,156.25,0.5,373.4629,156.25,75.5,176.0084,156.25,202.5,95.91932,Tree
113.99441666666667,114.0,43.429939774611576,120.546375,118.0,38.24567164215285,93.125975,101.0,49.619118680531884,156.25,129.5,129.20457,156.25,113.5,157.65836,156.25,115.0,135.44724,156.25,115.5,156.56487,156.25,2.0,378.37338,156.25,115.5,141.70262,156.25,119.0,160.38954,Tree
84.081525,72.0,50.42999400496734,91.8613,88.0,48.44726527173644,80.04806666666667,69.0,46.90790309669458,156.25,153.0,124.09976,156.25,185.5,123.20578,156.25,52.0,193.159,156.25,135.0,130.76831,156.25,0.0,400.50092,156.25,115.5,160.48688,156.25,189.5,118.22916,Tree
91.63991666666666,85.0,47.033874388498496,100.68195,99.0,45.92128476205234,84.05734166666667,76.0,43.39673302142989,156.25,186.5,113.39023,156.25,203.0,121.07078,156.25,44.0,181.7241,156.25,198.5,125.72198,156.25,0.0,372.53302,156.25,33.0,212.64703,156.25,202.0,118.586464,Tree
140.169275,140.0,39.97790895366725,147.031925,143.0,35.083089313718865,88.79564166666667,79.0,58.158040395732016,156.25,125.0,158.81526,156.25,77.5,194.63977,156.25,90.5,177.42386,156.25,113.0,188.12564,156.25,2.5,410.8754,156.25,23.5,213.88641,156.25,122.5,181.0348,Tree
85.90843333333333,80.0,44.36212140492783,90.816475,90.0,44.09218460877591,81.00519166666666,79.0,41.92592532924305,156.25,175.0,136.34274,156.25,185.5,139.13345,156.25,53.5,180.7701,156.25,178.5,140.91586,156.25,0.0,288.91174,156.25,161.0,143.05484,156.25,190.0,138.0184,Tree
69.65404166666667,58.0,38.68778969086927,73.804525,61.0,38.079992312556676,74.003,71.0,32.66878899398221,156.25,74.5,206.3257,156.25,80.5,194.59308,156.25,39.0,237.55052,156.25,73.5,201.04897,156.25,6.0,346.64606,156.25,56.0,184.16641,156.25,79.0,192.6969,Tree
148.37705,149.0,39.36509811958007,154.1524,153.0,34.415938520400694,92.94525833333333,86.0,61.60320388056071,156.25,112.0,146.91786,156.25,67.0,181.2535,156.25,102.0,149.87996,156.25,73.5,174.32462,156.25,3.0,382.3062,156.25,34.0,184.26178,156.25,81.5,172.95982,Tree
108.989175,106.0,42.08264675396944,109.411125,105.0,41.013811103509695,75.99540833333333,87.0,47.61401705992957,156.25,81.5,202.06587,156.25,68.0,199.31802,156.25,81.5,199.2592,156.25,80.0,199.90382,156.25,0.0,553.62695,156.25,6.0,319.8779,156.25,76.0,202.59047,Road
83.228025,75.0,34.54408192825569,84.651225,77.0,33.37939455711225,73.66711666666667,72.0,38.7807244476736,156.25,38.5,203.84396,156.25,36.0,205.25664,156.25,41.0,199.1482,156.25,36.0,209.80685,156.25,0.0,363.6296,156.25,71.0,194.50232,156.25,34.5,203.16454,Road
119.189525,120.0,21.687990653993477,120.7109,120.0,19.730825405694514,78.35260833333334,86.0,51.70765377610873,156.25,8.5,239.73862,156.25,10.5,261.22745,156.25,12.0,266.18054,156.25,9.0,266.1035,156.25,1.0,349.98666,156.25,36.0,255.19559,156.25,6.0,287.31808,Road
101.35969166666666,95.0,34.8014458067228,104.99115,101.0,33.1341337849279,76.19815,79.0,46.69584156978899,156.25,40.0,181.10716,156.25,38.0,183.07909,156.25,41.5,204.98685,156.25,33.0,190.94649,156.25,0.5,381.24173,156.25,109.5,184.83206,156.25,38.0,189.19742,Road
145.68755833333333,153.0,39.795773500941834,151.322,155.0,36.21972343903249,88.25095,93.0,63.73676169028488,156.25,91.0,174.04776,156.25,88.0,188.15012,156.25,63.0,161.50723,156.25,91.0,186.41058,156.25,0.0,367.472,156.25,99.5,198.46158,156.25,78.0,191.21864,Road
140.82781666666668,137.0,40.88390008589023,143.42735,144.0,39.822381545777745,89.73323333333333,96.0,59.05776778329465,156.25,160.5,143.91058,156.25,86.0,164.5785,156.25,83.0,194.90387,156.25,99.0,161.37495,156.25,6.0,396.99466,156.25,35.0,203.11774,156.25,77.5,175.04597,Road
151.15966666666668,155.0,33.90869318069073,151.0717,154.0,34.056301312826086,87.00256666666667,103.0,67.07222271610573,78.125,61.5,83.96158,78.125,37.5,89.40305,78.125,3.0,108.562584,78.125,45.5,89.09186,78.125,0.5,196.08322,78.125,0.0,172.64581,78.125,59.5,85.882866,Road
101.817125,98.0,34.20925213643781,105.751575,105.0,32.13343912530022,76.37845833333333,79.0,46.74924556564092,156.25,36.5,186.28574,156.25,39.5,190.32762,156.25,43.5,196.28056,156.25,32.0,196.2918,156.25,3.0,375.0629,156.25,119.5,181.3921,156.25,37.5,194.36995,Road
141.05688333333333,141.0,21.683371069855706,142.96,143.0,20.358625935951572,76.214875,46.0,59.42087515119896,156.25,10.0,226.68289,156.25,2.5,258.1146,156.25,4.0,251.82317,156.25,3.0,252.51984,156.25,3.0,323.8799,156.25,0.0,294.81274,156.25,6.0,252.30553,Road
92.6175,89.0,28.813552258442552,96.479175,98.0,26.960528858302744,70.5901,71.0,40.384189959149445,156.25,26.0,227.90056,156.25,27.0,226.99776,156.25,25.0,274.10593,156.25,27.0,230.63625,156.25,0.0,374.3376,156.25,4.0,193.27118,156.25,26.5,224.68262,Road
126.6619,128.0,42.02245635835678,130.994625,134.0,39.54349878436877,79.92330833333334,74.0,56.64498765752886,156.25,152.5,133.25322,156.25,134.0,154.45042,156.25,133.0,146.95583,156.25,151.0,149.86096,156.25,2.0,333.66116,156.25,87.5,193.72589,156.25,152.0,149.75748,Road
127.12155833333334,130.0,35.31330247803128,134.517875,134.0,27.02615548842223,86.78758333333333,86.0,57.975656062060985,156.25,45.0,177.69666,156.25,37.5,192.33574,156.25,49.0,176.55122,156.25,18.0,198.58328,156.25,4.0,407.7512,156.25,127.0,139.74295,156.25,42.0,183.64503,Road
150.45043333333334,156.0,33.57867691177774,150.11685,155.0,33.44064885850004,88.61266666666667,106.0,65.75693352204178,78.125,52.0,91.77375,78.125,37.0,94.18229,78.125,12.0,108.929985,78.125,42.0,95.19942,78.125,3.5,207.97997,78.125,0.0,171.38376,78.125,50.5,91.85777,Road
148.315425,148.0,42.001739234656,149.49195,149.0,41.29535246486583,81.101625,49.0,67.28265611601583,156.25,153.0,129.72682,156.25,111.0,148.83194,156.25,110.0,150.40988,156.25,118.0,144.6944,156.25,0.0,391.19162,156.25,1.5,292.0859,156.25,109.0,143.7546,Road
93.23841666666667,85.0,40.90506131062987,96.9166,87.0,38.32525856977353,73.08538333333334,71.0,40.98808192250997,156.25,84.0,179.02937,156.25,85.5,204.39412,156.25,77.0,176.0676,156.25,79.0,195.44313,156.25,0.0,344.34802,156.25,53.5,191.26617,156.25,81.5,199.03436,Road
139.33445,138.0,29.340364287629992,139.8537,137.0,28.385357075612067,78.56476666666667,58.0,62.48541033936553,156.25,93.0,185.75446,156.25,25.0,207.61465,156.25,52.0,222.4277,156.25,50.5,202.68715,156.25,0.0,382.4895,156.25,0.0,320.96497,156.25,84.5,199.7942,Road
117.85521666666666,116.0,32.155549875354154,120.805,117.0,29.414727178745004,73.94485,64.0,52.74959454957134,156.25,54.0,178.62961,156.25,15.5,206.6029,156.25,19.0,196.52843,156.25,18.5,198.38599,156.25,3.0,331.40015,156.25,4.0,215.77725,156.25,34.0,187.24904,Road
153.07333333333332,155.0,41.388609208600165,154.6344,156.0,40.19441797861987,79.25719166666667,40.0,70.17153359765338,156.25,151.5,143.8042,156.25,107.5,161.21141,156.25,116.5,171.23651,156.25,109.0,157.9006,156.25,0.0,416.31262,156.25,2.0,302.79544,156.25,118.5,154.01337,Road
128.00843333333333,127.0,22.935580703619046,128.967425,127.0,21.75440906734483,74.62320833333334,54.0,59.24914741755021,156.25,25.0,254.51227,156.25,13.0,282.92255,156.25,16.0,294.57297,156.25,18.0,275.99707,156.25,0.0,355.291,156.25,0.0,338.08838,156.25,22.0,272.6861,Road
106.75573333333334,102.0,27.705902207451913,108.6938,103.0,24.686180173530293,77.23055,81.0,43.562875211554854,156.25,13.0,241.26349,156.25,7.0,258.5364,156.25,53.0,197.86862,156.25,9.0,250.24615,156.25,3.0,341.5329,156.25,25.5,223.52267,156.25,10.5,228.69478,Road
150.08646666666667,153.0,48.643616815044595,152.83905,154.0,46.31317409871084,83.08548333333333,66.0,69.08844434925223,156.25,117.5,132.58768,156.25,118.5,151.9054,156.25,111.5,142.23334,156.25,119.5,150.76376,156.25,12.0,355.00778,156.25,42.5,289.58026,156.25,90.0,146.94447,Road
140.08825,132.0,34.76140045995702,139.86595,131.0,33.971002790578616,88.701775,103.0,56.917209496332255,156.25,41.5,231.74255,156.25,53.0,238.59033,156.25,67.5,235.00761,156.25,51.0,236.72185,156.25,0.0,463.63586,156.25,0.0,373.29724,156.25,72.0,244.9388,Road
100.57071666666667,98.0,32.10218578985532,103.467425,104.0,30.86272166982969,76.12853333333334,77.0,45.15165570071108,156.25,41.5,185.33391,156.25,33.5,193.2645,156.25,40.5,203.73825,156.25,32.5,194.68797,156.25,0.0,339.54126,156.25,55.0,209.31268,156.25,31.0,192.20053,Road
150.79105,151.0,40.428797985645915,151.52635,152.0,40.35970398401728,80.58446666666667,48.0,69.29668052691189,156.25,168.5,132.4642,156.25,147.0,146.98969,156.25,124.0,156.56602,156.25,163.0,146.18869,156.25,8.0,361.61417,156.25,3.0,326.24042,156.25,136.0,140.83983,Road
139.10045833333334,138.0,21.056452291952315,140.4039,139.0,18.693440421441952,77.86208333333333,47.0,62.719205423801846,156.25,8.0,269.28992,156.25,5.0,284.44513,156.25,8.0,236.43158,156.25,5.0,278.67892,156.25,0.0,346.94785,156.25,0.0,324.68863,156.25,7.5,272.8646,Road
153.43054166666667,159.0,38.50906852772817,158.4061,164.0,34.97172190198818,90.131525,84.0,65.6775306035053,156.25,129.5,162.17879,156.25,81.5,183.18901,156.25,97.0,168.00688,156.25,103.5,174.74576,156.25,5.0,339.7631,156.25,44.0,205.28294,156.25,55.5,181.85593,Road
77.13736666666667,67.0,36.992924509049324,79.531775,69.0,35.63892170576118,67.73175,63.0,38.59297702005941,156.25,48.5,216.01506,156.25,35.0,225.15216,156.25,37.5,211.41078,156.25,37.5,227.6772,156.25,2.5,272.9466,156.25,71.0,172.26912,156.25,37.5,219.41324,Road
129.26905833333333,128.0,26.7998395383243,130.695425,128.0,25.06933603168171,79.10526666666667,75.0,56.599717333766094,156.25,45.5,222.23163,156.25,32.0,245.77863,156.25,43.5,224.58815,156.25,32.5,244.41531,156.25,1.0,309.03433,156.25,2.0,275.40103,156.25,37.5,243.77356,Road
116.06515833333333,113.0,34.88457007606081,115.98945,112.0,34.263670829283605,79.13096666666667,96.0,48.02771402428903,156.25,47.0,251.80612,156.25,54.0,242.0258,156.25,45.5,246.29514,156.25,52.5,246.91988,156.25,0.0,730.51495,156.25,4.0,413.45178,156.25,53.0,247.72824,Road
115.188475,115.0,30.628204901817348,118.849175,116.0,27.169141076216874,73.03290833333334,65.0,50.97219642813387,156.25,55.0,189.76468,156.25,10.0,219.38019,156.25,22.5,192.54338,156.25,12.0,209.90178,156.25,2.0,379.7644,156.25,7.0,200.76532,156.25,20.0,198.76227,Road
85.50014166666666,79.0,32.2932191021572,87.76355,78.0,30.376500644371465,73.92370833333334,76.0,40.69097141358998,156.25,48.0,257.61472,156.25,45.0,268.81448,156.25,50.0,226.85092,156.25,44.0,272.5592,156.25,1.0,318.85336,156.25,83.0,188.11948,156.25,45.0,265.03088,Road
